44.976462962372615	42326	hypothetical protein, partial
43.84370981967335	41260	hypothetical protein
0.35597776998522956	335	MULTISPECIES: hypothetical protein
0.3017841393307618	284	SusC/RagA family TonB-linked outer membrane protein
0.28690745640600596	270	molecular chaperone DnaK
0.2667176724366944	251	PQQ-dependent dehydrogenase, methanol/ethanol family
0.22846334491589362	215	T9SS C-terminal target domain-containing protein
0.22208762366242682	209	hypothetical protein 
0.19233425781291508	181	RagB/SusD family nutrient uptake outer membrane protein
0.14239110799409183	134	molybdopterin oxidoreductase
0.1413284877851807	133	ABC transporter substrate-binding protein
0.1349527665317139	127	TonB-dependent receptor
0.10838726130893557	102	pirin family protein
0.10201154005546878	96	DNA-directed RNA polymerase subunit alpha
0.09669843901091311	91	6-phospho-3-hexuloisomerase
0.09669843901091311	91	flagellin
0.09563581880200198	90	serine/threonine protein kinase
0.09244795817526857	87	Glu/Leu/Phe/Val dehydrogenase
0.09138533796635745	86	ABC transporter ATP-binding protein
0.09032271775744631	85	phosphoenolpyruvate carboxykinase (ATP)
0.08182175608615724	77	MULTISPECIES: gamma-glutamyltransferase family protein
0.08182175608615724	77	SusD/RagB family nutrient-binding outer membrane lipoprotein
0.08075913587724612	76	cystathionine beta-lyase
0.07863389545942384	74	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
0.07757127525051272	73	elongation factor Tu
0.07650865504160158	72	30S ribosomal protein S3
0.07438341462377931	70	30S ribosomal protein S1
0.07332079441486818	69	endonuclease
0.07332079441486818	69	porin
0.07013293378813479	66	elongation factor G
0.06481983274357912	61	glutathione-disulfide reductase
0.06269459232575685	59	BMP family ABC transporter substrate-binding protein
0.06269459232575685	59	desulfoferrodoxin
0.06056935190793458	57	cell envelope biogenesis protein OmpA
0.05738149128120119	54	molecular chaperone HtpG
0.05738149128120119	54	signal recognition particle protein
0.056318871072290055	53	3'-5' exonuclease
0.05100577002773439	48	SAM-dependent methyltransferase
0.04994314981882325	47	succinate dehydrogenase flavoprotein subunit
0.045692668983178725	43	50S ribosomal protein L27
0.04250480835644532	40	glycerol kinase
0.04250480835644532	40	actin, cytoplasmic 2
0.04144218814753419	39	ATP-dependent helicase
0.03825432752080079	36	cytochrome c oxidase subunit I
0.03719170731188966	35	beta-ketoacyl-[acyl-carrier-protein] synthase II
0.036129087102978526	34	50S ribosomal protein L22
0.034003846685156255	32	aminopeptidase
0.034003846685156255	32	protein phosphatase
0.034003846685156255	32	isoleucine--tRNA ligase
0.034003846685156255	32	stress responsive alpha-beta barrel domain-containing protein
0.032941226476245124	31	DNA-directed RNA polymerase subunit beta'
0.03187860626733399	30	DNA-directed RNA polymerase subunit beta
0.03187860626733399	30	YajQ family cyclic di-GMP-binding protein
0.03187860626733399	30	peroxiredoxin
0.03187860626733399	30	transcription antitermination regulator
0.03081598605842286	29	glutamine--tRNA ligase
0.029753365849511725	28	3-hexulose-6-phosphate synthase
0.029753365849511725	28	phosphate ABC transporter substrate-binding protein PstS
0.029753365849511725	28	malate dehydrogenase
0.029753365849511725	28	pyruvate:ferredoxin (flavodoxin) oxidoreductase
0.028690745640600594	27	polysulfide reductase
0.028690745640600594	27	rhodanese-like domain-containing protein
0.028690745640600594	27	formate dehydrogenase
0.02762812543168946	26	catalase
0.02762812543168946	26	MFS transporter
0.02762812543168946	26	gliding motility lipoprotein GldJ
0.02762812543168946	26	transposase
0.02762812543168946	26	BCCT family transporter
0.02762812543168946	26	30S ribosomal protein S5
0.026565505222778327	25	glutamine synthetase
0.026565505222778327	25	4-hydroxyphenylpyruvate dioxygenase
0.026565505222778327	25	50S ribosomal protein L3
0.026565505222778327	25	adenylosuccinate synthase
0.025502885013867195	24	toluene tolerance protein
0.025502885013867195	24	cytochrome c
0.025502885013867195	24	hybrid sensor histidine kinase/response regulator
0.025502885013867195	24	internalin, putative
0.025502885013867195	24	translation elongation factor EF-1 subunit alpha
0.02444026480495606	23	translation elongation factor Tu, partial
0.02444026480495606	23	50S ribosomal protein L14
0.02444026480495606	23	formate dehydrogenase subunit alpha
0.02444026480495606	23	aldehyde dehydrogenase
0.023377644596044928	22	type I secretion C-terminal target domain-containing protein
0.023377644596044928	22	pyridoxal phosphate-dependent aminotransferase
0.023377644596044928	22	30S ribosomal protein S4
0.023377644596044928	22	PEP-CTERM sorting domain-containing protein
0.023377644596044928	22	multiple antibiotic transporter
0.022315024387133793	21	peptidase M23
0.022315024387133793	21	cytochrome c oxidase, cbb3-type subunit I
0.022315024387133793	21	sodium-translocating pyrophosphatase
0.022315024387133793	21	N-acetylneuraminic acid synthase domain-containing protein
0.022315024387133793	21	DNA-binding response regulator
0.022315024387133793	21	ATP-dependent Clp protease ATP-binding subunit ClpX
0.022315024387133793	21	sugar transporter
0.02125240417822266	20	diguanylate cyclase
0.02125240417822266	20	fructose-bisphosphatase class I
0.02125240417822266	20	translation elongation factor EF-1 subunit alpha, partial
0.02125240417822266	20	glutamate N-acetyltransferase/amino-acid acetyltransferase
0.02018978396931153	19	molecular chaperone GroEL
0.02018978396931153	19	isocitrate dehydrogenase (NADP(+))
0.02018978396931153	19	ribonuclease Z
