18.482730263157894	899	Legionella pneumophila
15.460526315789474	752	Fusobacterium nucleatum
5.057565789473684	246	Acinetobacter baumannii
4.605263157894737	224	Bacillus cereus
3.1866776315789473	155	Klebsiella pneumoniae
2.4876644736842106	121	Virgibacillus senegalensis
1.8092105263157894	88	Desulfobacula sp.
1.747532894736842	85	Vibrio parahaemolyticus
1.377467105263158	67	Xanthomarina gelatinilytica
1.3363486842105263	65	Staphylococcus agnetis
1.1307565789473684	55	Bacillus thuringiensis
1.1101973684210527	54	Methylomicrobium alcaliphilum
1.1101973684210527	54	Bacillus aminovorans
1.0074013157894737	49	Colwellia sediminilitoris
0.8634868421052632	42	Blautia massiliensis
0.7606907894736842	37	Inediibacterium massiliense
0.6167763157894737	30	Ignavibacterium album
0.5962171052631579	29	Methylomicrobium buryatense
0.5550986842105263	27	Melioribacter roseus
0.5550986842105263	27	Candidatus Regiella
0.47286184210526316	23	Mariniphaga anaerophila
0.4317434210526316	21	Staphylococcus aureus
0.41118421052631576	20	Desulfofustis glycolicus
0.37006578947368424	18	Methylophaga thiooxydans
0.37006578947368424	18	Candidatus Contendobacter
0.3495065789473684	17	Acetobacterium dehalogenans
0.3495065789473684	17	Clostridiales bacterium
0.32894736842105265	16	Staphylococcus saprophyticus
0.32894736842105265	16	Mariprofundus micogutta
0.30838815789473684	15	Candidatus Competibacter
0.26726973684210525	13	Escherichia coli
0.26726973684210525	13	Sedimenticola thiotaurini
0.24671052631578946	12	Legionella israelensis
0.24671052631578946	12	Streptococcus pneumoniae
0.24671052631578946	12	Clostridioides difficile
0.22615131578947367	11	Desulfotalea psychrophila
0.22615131578947367	11	Tangfeifania diversioriginum
0.22615131578947367	11	Desulfopila aestuarii
0.22615131578947367	11	Draconibacterium orientale
0.20559210526315788	10	Methylophaga aminisulfidivorans
0.20559210526315788	10	Sedimenticola selenatireducens
0.18503289473684212	9	Acetobacterium wieringae
0.18503289473684212	9	Sulfurospirillum arcachonense
0.18503289473684212	9	Lentimicrobium saccharophilum
0.18503289473684212	9	Marinobacter sp.
0.18503289473684212	9	Chryseolinea serpens
0.16447368421052633	8	Bacteriovorax sp.
0.16447368421052633	8	Vibrio cincinnatiensis
0.16447368421052633	8	Draconibacterium sediminis
0.14391447368421054	7	Peptococcaceae bacterium
0.14391447368421054	7	Chlamydia psittaci
0.14391447368421054	7	Trichodesmium erythraeum
0.12335526315789473	6	Flavobacterium haoranii
0.12335526315789473	6	Desulfosporosinus sp.
0.12335526315789473	6	Candidatus Brocadia
0.12335526315789473	6	Clostridium sp.
0.12335526315789473	6	Methyloceanibacter stevinii
0.12335526315789473	6	Desulfocapsa sulfexigens
0.12335526315789473	6	Sulfurimonas hongkongensis
0.12335526315789473	6	Candidatus Jettenia
0.12335526315789473	6	Waddlia chondrophila
0.10279605263157894	5	Altibacter lentus
0.10279605263157894	5	Lachnospiraceae bacterium
0.10279605263157894	5	Legionella spiritensis
0.10279605263157894	5	Streptococcus suis
0.10279605263157894	5	Caldithrix abyssi
0.10279605263157894	5	Sediminispirochaeta bajacaliforniensis
0.10279605263157894	5	Geothermobacter sp.
0.10279605263157894	5	Psychroserpens jangbogonensis
0.10279605263157894	5	Pedobacter sp.
0.10279605263157894	5	Streptomyces sp.
0.10279605263157894	5	Flavobacterium sp.
0.10279605263157894	5	Marinifilum fragile
0.10279605263157894	5	Halobacteriovorax marinus
0.10279605263157894	5	Sinomicrobium oceani
0.10279605263157894	5	Acetobacterium woodii
0.10279605263157894	5	Syntrophorhabdus aromaticivorans
0.10279605263157894	5	Candidatus Kryptonium
0.10279605263157894	5	Candidatus Marispirochaeta
0.10279605263157894	5	Pseudomonas sp.
0.10279605263157894	5	Bdellovibrio bacteriovorus
0.08223684210526316	4	Peptoniphilus obesi
0.08223684210526316	4	Mariprofundus ferrooxydans
0.08223684210526316	4	Sulfitobacter geojensis
0.08223684210526316	4	Pelobacter carbinolicus
0.08223684210526316	4	Proteiniphilum saccharofermentans
0.08223684210526316	4	Desulfitobacterium hafniense
0.08223684210526316	4	Bradyrhizobium sp.
0.08223684210526316	4	Aureispira sp.
0.08223684210526316	4	Sporocytophaga myxococcoides
0.08223684210526316	4	Chryseobacterium sp.
0.08223684210526316	4	Sulfurimonas denitrificans
0.08223684210526316	4	Mangrovimonas sp.
0.08223684210526316	4	Simkania negevensis
0.08223684210526316	4	Pseudomonas aeruginosa
0.08223684210526316	4	Pelobacter seleniigenes
0.08223684210526316	4	Parachlamydiaceae bacterium
0.08223684210526316	4	Fusibacter sp.
0.08223684210526316	4	Thioalkalivibrio sp.
0.08223684210526316	4	Arthrobacter sp.
0.08223684210526316	4	Methylomonas methanica
0.08223684210526316	4	Natranaerobius thermophilus
0.08223684210526316	4	Thermoactinomyces vulgaris
0.08223684210526316	4	Bacillus sp.
0.08223684210526316	4	Dethiosulfatarculus sandiegensis
0.08223684210526316	4	delta proteobacterium
0.061677631578947366	3	Ohtaekwangia koreensis
0.061677631578947366	3	Thermodesulfobacterium hydrogeniphilum
0.061677631578947366	3	Ruegeria sp.
0.061677631578947366	3	Flavobacterium psychrophilum
0.061677631578947366	3	Dehalobacter
0.061677631578947366	3	Marinilabilia salmonicolor
0.061677631578947366	3	Vibrio diazotrophicus
0.061677631578947366	3	Nafulsella turpanensis
0.061677631578947366	3	Ilyobacter polytropus
0.061677631578947366	3	Sunxiuqinia dokdonensis
0.061677631578947366	3	Sphingobacteriales bacterium
0.061677631578947366	3	Dethiobacter alkaliphilus
0.061677631578947366	3	Legionella
0.061677631578947366	3	Bacteroides sp.
0.061677631578947366	3	Acetobacterium bakii
0.061677631578947366	3	Pontibacter lucknowensis
0.061677631578947366	3	Heliobacterium modesticaldum
0.061677631578947366	3	Algoriphagus faecimaris
0.061677631578947366	3	Pyramidobacter piscolens
0.061677631578947366	3	Methylomicrobium
0.061677631578947366	3	Desulfotomaculum alcoholivorax
0.061677631578947366	3	Aquiflexum balticum
0.061677631578947366	3	Fibrobacter intestinalis
0.061677631578947366	3	Desulfobulbus propionicus
0.061677631578947366	3	Fulvivirga imtechensis
0.061677631578947366	3	Carboxydothermus ferrireducens
0.061677631578947366	3	Methylomarinum vadi
0.061677631578947366	3	Thauera sp.
0.061677631578947366	3	Pelobacter acetylenicus
0.061677631578947366	3	Shigella sonnei
0.061677631578947366	3	Legionella drozanskii
0.061677631578947366	3	Acidithiobacillus thiooxidans
0.061677631578947366	3	Bacteroidales bacterium
0.061677631578947366	3	Flectobacillus major
0.061677631578947366	3	Legionella oakridgensis
0.061677631578947366	3	Methylophaga lonarensis
0.061677631578947366	3	Psychrilyobacter atlanticus
0.061677631578947366	3	Arcobacter lekithochrous
0.061677631578947366	3	Roseiflexus sp.
0.061677631578947366	3	Dictyoglomus thermophilum
