19.047349128972527	10081	Fusobacterium nucleatum
14.667649170539999	7763	Acinetobacter baumannii
10.669614178286665	5647	Vibrio parahaemolyticus
8.579904016929298	4541	Legionella pneumophila
3.9167894796508333	2073	Staphylococcus agnetis
3.3159505724974494	1755	Virgibacillus senegalensis
2.8643766768695915	1516	Bacillus cereus
2.6433133053697615	1399	Desulfobacula sp.
1.9102142614216076	1011	Candidatus Contendobacter
1.7722858330499187	938	Klebsiella pneumoniae
1.607905377319276	851	Candidatus Competibacter
1.4132940331784	748	Bacillus aminovorans
1.3811737142425273	731	Inediibacterium massiliense
1.1657786343196161	617	Staphylococcus aureus
1.152552620640139	610	Staphylococcus saprophyticus
1.1034274269735103	584	Arthrobacter sp.
0.8370177228583305	443	Blautia massiliensis
0.772777084986585	409	Clostridiales bacterium
0.6254015039866984	331	Phaeodactylibacter xiamenensis
0.5970600461021048	316	Roseovarius sp.
0.5819446018969883	308	Candidatus Regiella
0.4270112987945433	226	Desulfofustis glycolicus
0.41756414616634546	221	Ketogulonicigenium vulgare
0.406227563012508	215	Streptococcus pneumoniae
0.3646600914484374	193	Xanthomarina gelatinilytica
0.2380682462305861	126	Escherichia coli
0.23428938517930695	124	Lentimicrobium saccharophilum
0.2323999546536674	123	Acetobacterium dehalogenans
0.21350564939727165	113	Roseovarius
0.21350564939727165	113	Bacteria
0.2040584967690738	108	Sedimenticola selenatireducens
0.20027963571779467	106	Bacillus thuringiensis
0.19272191361523636	102	Desulfopila aestuarii
0.17382760835884065	92	Caldilinea aerophila
0.13792842837168878	73	Pseudomonas syringae
0.12470241469221177	66	Roseovarius mucosus
0.12470241469221177	66	Methylomicrobium alcaliphilum
0.12092355364093263	64	Gammaproteobacteria bacterium
0.10958697048709519	58	Methylomicrobium buryatense
0.10580810943581605	56	Mariniphaga anaerophila
0.1020292483845369	54	Lactobacillus harbinensis
0.1020292483845369	54	Sedimenticola thiotaurini
0.10013981785889733	53	Rhodobacteraceae
0.09069266523069947	48	Herbaspirillum rubrisubalbicans
0.0888032347050599	47	Roseovarius tolerans
0.0888032347050599	47	Rhodobacteraceae bacterium
0.08691380417942032	46	Lewinella cohaerens
0.08502437365378075	45	Melioribacter roseus
0.08124551260250161	43	Pelobacter seleniigenes
0.07935608207686204	42	Acetobacterium wieringae
0.07935608207686204	42	Pseudomonas sp.
0.07557722102558288	40	Tangfeifania diversioriginum
0.07557722102558288	40	Rhizobium sp.
0.07368779049994331	39	Ignavibacterium album
0.06990892944866417	37	Moritella viscosa
0.0680194989230246	36	Arcobacter sp.
0.060461776820466315	32	Draconibacterium orientale
0.060461776820466315	32	Chlamydia psittaci
0.05857234629482674	31	Acetobacterium woodii
0.05857234629482674	31	Roseibaca calidilacus
0.05857234629482674	31	Desulfotalea psychrophila
0.056682915769187166	30	Nitratireductor basaltis
0.054793485243547595	29	Roseovarius marisflavi
0.049125193666628875	26	Sphingobacteriales bacterium
0.049125193666628875	26	Haliscomenobacter hydrossis
0.049125193666628875	26	Fluviicola taffensis
0.047235763140989304	25	Sunxiuqinia dokdonensis
0.047235763140989304	25	Phaeobacter sp.
0.047235763140989304	25	Candidatus Marispirochaeta
0.047235763140989304	25	Pontibacillus halophilus
0.04534633261534973	24	Sulfurospirillum arcachonense
0.04345690208971016	23	Pseudoalteromonas sp.
0.04345690208971016	23	Marinobacter sp.
0.04345690208971016	23	Roseovarius pacificus
0.04345690208971016	23	Aeromonas piscicola
0.04156747156407059	22	Paenibacillus sp.
0.04156747156407059	22	Flavobacteriaceae bacterium
0.04156747156407059	22	Methylophaga aminisulfidivorans
0.03967804103843102	21	Bacteroidales bacterium
0.03967804103843102	21	Lutibacter profundi
0.03778861051279144	20	Desulfocapsa sulfexigens
0.03778861051279144	20	Streptomyces sp.
0.03778861051279144	20	Marinovum algicola
0.03778861051279144	20	Sporocytophaga myxococcoides
0.03778861051279144	20	Oceanicola sp.
0.03778861051279144	20	Thioalkalivibrio thiocyanodenitrificans
0.03778861051279144	20	Salinivirga cyanobacteriivorans
0.03589917998715187	19	Owenweeksia hongkongensis
0.03589917998715187	19	Methylophaga lonarensis
0.03589917998715187	19	Draconibacterium sediminis
0.03589917998715187	19	Candidatus Berkiella
0.03589917998715187	19	Pseudorhodobacter aquimaris
0.03589917998715187	19	Salmonella enterica
