5.978333556239133	2682	Methylophaga aminisulfidivorans
4.716686728188668	2116	Methylophaga thiooxydans
4.420222014176809	1983	Sedimenticola selenatireducens
3.842895992153716	1724	Sedimenticola thiotaurini
3.7136106281485444	1666	Streptococcus pneumoniae
3.5241406981409655	1581	Escherichia coli
2.151040970086042	965	Acinetobacter baumannii
2.0172974900806917	905	Paenibacillus odorifer
1.9259061120770362	864	Shigella sonnei
1.8099950960723998	812	Salmonella enterica
1.758726762070349	789	Vibrio parahaemolyticus
1.7364361820694574	779	Mycobacterium sp.
1.535820962061433	689	Xanthomarina gelatinilytica
1.263875886050555	567	Mycobacterium tuberculosis
1.2103784940484152	543	Pseudomonas syringae
1.1769426240470777	528	Helicobacter pylori
1.1613392180464535	521	Legionella pneumophila
1.1568811020462753	519	Methylophaga lonarensis
1.1368195800454728	510	Methylophaga muralis
1.0431991440417279	468	Staphylococcus aureus
0.9562658820382506	429	Paenibacillus tyrfis
0.9295171860371807	417	Psychrobacter cibarius
0.9049975480361999	406	Pseudomonas sp.
0.8983103740359324	403	Marinobacter sp.
0.8960813160358433	402	Methylophaga frappieri
0.8671035620346842	389	Chlamydia abortus
0.8559582720342384	384	Streptococcus agalactiae
0.7110695020284428	319	Cutibacterium acnes
0.6954660960278186	312	Arcobacter sp.
0.659801168026392	296	Klebsiella aerogenes
0.6553430520262137	294	Klebsiella pneumoniae
0.5951584860238064	267	Pseudoalteromonas luteoviolacea
0.5817841380232713	261	Bacillus cereus
0.5394320360215773	242	Pseudomonas
0.5215995720208639	234	Aequorivita soesokkakensis
0.5059961660202399	227	Fusobacterium nucleatum
0.5015380500200616	225	Propionibacteriaceae
0.48593464401943737	218	Gammaproteobacteria
0.43020819401720833	193	Bacilli
0.42352102001694086	190	Cloacibacterium normanense
0.4146047880165842	186	Bacillus aminovorans
0.343274932013731	154	Methylobacillus glycogenes
0.34104587401364184	153	Sulfurospirillum arcachonense
0.3365877580134635	151	Bacillus wiedmannii
0.33435870001337437	150	Thiothrix nivea
0.3187552940127502	143	Clostridioides difficile
0.3187552940127502	143	Lutibacter profundi
0.31652623601266106	142	Paenibacillus sp.
0.31206812001248274	140	Lactobacillus curvatus
0.2964647140118586	133	Paeniglutamicibacter antarcticus
0.2719450760108778	122	Pseudomonas aeruginosa
0.26971601801078865	121	Streptococcus dysgalactiae
0.26525790201061034	119	Chlamydia trachomatis
0.26525790201061034	119	Altibacter lentus
0.24296732200971868	109	Aequorivita vladivostokensis
0.24073826400962953	108	Mycobacterium leprae
0.2362801480094512	106	Staphylococcus agnetis
0.2362801480094512	106	Chlamydia psittaci
0.23405109000936206	105	Arcobacter butzleri
0.23405109000936206	105	Alcanivorax hongdengensis
0.23405109000936206	105	Sanguibacteroides justesenii
0.23405109000936206	105	Paenibacillus pabuli
0.23182203200927287	104	Acinetobacter sp.
0.22736391600909456	102	Aequorivita sublithincola
0.22736391600909456	102	Moraxella osloensis
0.2251348580090054	101	Ulvibacter sp.
0.2073023940082921	93	Pediococcus acidilactici
0.2073023940082921	93	Vitellibacter aquimaris
0.20284427800811378	91	Enterococcus faecium
0.1894699300075788	85	Vibrio vulnificus
0.1827827560073113	82	Bacteria
0.18055369800722215	81	Lawsonella clevelandensis
0.18055369800722215	81	Virgibacillus senegalensis
0.178324640007133	80	Pseudomonas fluorescens
0.1760955820070438	79	Neisseria polysaccharea
0.17386652400695465	78	Propionibacterium sp.
0.1716374660068655	77	Inediibacterium massiliense
0.1716374660068655	77	Campylobacter jejuni
0.1716374660068655	77	Pelobacter seleniigenes
0.1716374660068655	77	Sphingomonas sp.
0.164950292006598	74	endosymbiont of
0.164950292006598	74	Flavobacteriaceae bacterium
0.15826311800633053	71	Paenibacillus amylolyticus
0.15603406000624137	70	Chromatiaceae bacterium
0.1538050020061522	69	Ralstonia
0.14711782800588472	66	Mycobacterium abscessus
0.14488877000579556	65	Thiothrix lacustris
0.14043065400561722	63	Aequorivita viscosa
0.13820159600552806	62	Polaribacter sp.
0.1359725380054389	61	Clostridium sp.
0.12705630600508225	57	Arcobacter nitrofigilis
0.12705630600508225	57	Marinobacter algicola
0.12705630600508225	57	Desulfobacula sp.
0.12259819000490393	55	Methylobacillus flagellatus
0.1181400740047256	53	Sphingobium sp.
0.11591101600463644	52	Acinetobacter
0.11368195800454728	51	Arcobacter lekithochrous
0.11368195800454728	51	Chryseobacterium sp.
0.11368195800454728	51	Arcobacter anaerophilus
0.11368195800454728	51	Cyanothece sp.
0.11145290000445812	50	Bacillus safensis
0.11145290000445812	50	Psychromonas arctica
0.11145290000445812	50	Aequorivita capsosiphonis
0.10922384200436895	49	Mariprofundus micogutta
0.10922384200436895	49	Microbulbifer sp.
0.1069947840042798	48	Malonomonas rubra
0.1069947840042798	48	Desulfomicrobium baculatum
0.1069947840042798	48	Thioflexothrix psekupsii
0.1069947840042798	48	Staphylococcus epidermidis
0.10253666800410147	46	Roseovarius sp.
0.10253666800410147	46	Blautia massiliensis
0.10253666800410147	46	Winogradskyella sp.
0.10253666800410147	46	Candidatus Thiodiazotropha
0.10030761000401231	45	Clostridium ultunense
0.10030761000401231	45	Desulfopila aestuarii
